"scn","year","variable","description","unit","value","met"
"harvest_65_1day_above",1922,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.316650681723735,"met6"
"harvest_65_1day_above",1923,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.406600490267834,"met6"
"harvest_65_1day_above",1924,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.434209427541041,"met6"
"harvest_65_1day_above",1925,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.435561353527771,"met6"
"harvest_65_1day_above",1926,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.509386539697129,"met6"
"harvest_65_1day_above",1927,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.554142363143807,"met6"
"harvest_65_1day_above",1928,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.546667105584623,"met6"
"harvest_65_1day_above",1929,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.325909450810105,"met6"
"harvest_65_1day_above",1930,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.349106338319593,"met6"
"harvest_65_1day_above",1931,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.266220205347967,"met6"
"harvest_65_1day_above",1932,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.360510453205562,"met6"
"harvest_65_1day_above",1933,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.437208742721752,"met6"
"harvest_65_1day_above",1934,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.456049783345284,"met6"
"harvest_65_1day_above",1935,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.449777563545689,"met6"
"harvest_65_1day_above",1936,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.52683082672438,"met6"
"harvest_65_1day_above",1937,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.571371062278705,"met6"
"harvest_65_1day_above",1938,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.503743949019476,"met6"
"harvest_65_1day_above",1939,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.286180383088334,"met6"
"harvest_65_1day_above",1940,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.304244019701584,"met6"
"harvest_65_1day_above",1941,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.270334180211206,"met6"
"harvest_65_1day_above",1942,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.353411339209547,"met6"
"harvest_65_1day_above",1943,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.417709318230805,"met6"
"harvest_65_1day_above",1944,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.434900435935097,"met6"
"harvest_65_1day_above",1945,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.430033146219383,"met6"
"harvest_65_1day_above",1946,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.497231911691112,"met6"
"harvest_65_1day_above",1947,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.533325613191377,"met6"
"harvest_65_1day_above",1948,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.49720346643549,"met6"
"harvest_65_1day_above",1949,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.309506799638362,"met6"
"harvest_65_1day_above",1950,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.334443463689683,"met6"
"harvest_65_1day_above",1951,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.259350184334197,"met6"
"harvest_65_1day_above",1952,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.351774774439802,"met6"
"harvest_65_1day_above",1953,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.42096768207337,"met6"
"harvest_65_1day_above",1954,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.435001070231335,"met6"
"harvest_65_1day_above",1955,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.428250952319251,"met6"
"harvest_65_1day_above",1956,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.490500434554123,"met6"
"harvest_65_1day_above",1957,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.525577424496453,"met6"
"harvest_65_1day_above",1958,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.48610662989216,"met6"
"harvest_65_1day_above",1959,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.306568043929134,"met6"
"harvest_65_1day_above",1960,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.330767641558562,"met6"
"harvest_65_1day_above",1961,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.258249687695968,"met6"
"harvest_65_1day_above",1962,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.350195734591931,"met6"
"harvest_65_1day_above",1963,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.418080529205706,"met6"
"harvest_65_1day_above",1964,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.430753915651552,"met6"
"harvest_65_1day_above",1965,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.423832437931428,"met6"
"harvest_65_1day_above",1966,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.48630710252067,"met6"
"harvest_65_1day_above",1967,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.519356830057953,"met6"
"harvest_65_1day_above",1968,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.482231088314931,"met6"
"harvest_65_1day_above",1969,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.309004705596116,"met6"
"harvest_65_1day_above",1970,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.328334614857404,"met6"
"harvest_65_1day_above",1971,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.256723451387951,"met6"
"harvest_65_1day_above",1972,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.347733540488653,"met6"
"harvest_65_1day_above",1973,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.41491530941693,"met6"
"harvest_65_1day_above",1974,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.426733300826595,"met6"
"harvest_65_1day_above",1975,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.42025905028449,"met6"
"harvest_65_1day_above",1976,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.479607934796921,"met6"
"harvest_65_1day_above",1977,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.512773839876564,"met6"
"harvest_65_1day_above",1978,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.477533997063429,"met6"
"harvest_65_1day_above",1979,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.379932297882341,"met6"
"harvest_65_1day_above",1980,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.282476098177515,"met6"
"harvest_65_1day_above",1981,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.360885135182088,"met6"
"harvest_65_1day_above",1982,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.426880285920602,"met6"
"harvest_65_1day_above",1983,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.43809415329961,"met6"
"harvest_65_1day_above",1984,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.428337660911657,"met6"
"harvest_65_1day_above",1985,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.493079167001691,"met6"
"harvest_65_1day_above",1986,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.527251998425844,"met6"
"harvest_65_1day_above",1987,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.473626958357565,"met6"
"harvest_65_1day_above",1988,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.293515929193508,"met6"
"harvest_65_1day_above",1989,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.237983450286506,"met6"
"harvest_65_1day_above",1990,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.269970573908614,"met6"
"harvest_65_1day_above",1991,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.280860536978311,"met6"
"harvest_65_1day_above",1992,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.317758374423695,"met6"
"harvest_65_1day_above",1993,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.435586977843025,"met6"
"harvest_65_1day_above",1994,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.425186654491422,"met6"
"harvest_65_1day_above",1995,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.423157882949987,"met6"
"harvest_65_1day_above",1996,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.369354021277404,"met6"
"harvest_65_1day_above",1997,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.424715752229759,"met6"
"harvest_65_1day_above",1998,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.562384932334606,"met6"
"harvest_65_1day_above",1999,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.516726882679723,"met6"
"harvest_65_1day_above",2000,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.519775546259726,"met6"
"harvest_65_1day_above",2001,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.584093405316357,"met6"
"harvest_65_1day_above",2002,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.47606065228606,"met6"
"harvest_65_1day_above",2003,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.33037332436172,"met6"
"harvest_65_1day_above",2004,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.361111404883264,"met6"
"harvest_65_1day_above",2005,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.539948070344253,"met6"
"harvest_65_1day_above",2006,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.637979939757495,"met6"
"harvest_65_1day_above",2007,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.638829471159146,"met6"
"harvest_65_1day_above",2008,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.650666536634549,"met6"
"harvest_65_1day_above",2009,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.620704997947788,"met6"
"harvest_65_1day_above",2010,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.710297053624802,"met6"
"harvest_65_1day_above",2011,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.721156609219931,"met6"
"harvest_65_1day_above",2012,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.735955460379518,"met6"
"harvest_65_1day_above",2013,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.744319520338949,"met6"
"harvest_65_1day_above",2014,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.757830497658758,"met6"
"harvest_65_1day_above",2015,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.768639654930238,"met6"
"harvest_65_1day_above",2016,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.781852782383013,"met6"
"harvest_65_1day_above",2017,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.789303846802788,"met6"
"harvest_65_1day_above",2018,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.799434267849135,"met6"
"harvest_65_1day_above",2019,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.601399518596681,"met6"
"harvest_65_1day_above",2020,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.600096210120834,"met6"
"harvest_65_1day_above",2021,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.611184207524686,"met6"
"harvest_65_1day_above",2022,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.621940848020809,"met6"
"harvest_65_1day_above",2023,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.632250245356659,"met6"
"harvest_65_1day_above",2024,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.64591617744796,"met6"
"harvest_65_1day_above",2025,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.652882792430694,"met6"
"harvest_65_1day_above",2026,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.663449929226175,"met6"
"harvest_65_1day_above",2027,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.673384935629207,"met6"
"harvest_65_1day_above",2028,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.689502631637154,"met6"
"harvest_65_1day_above",2029,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.696972199804032,"met6"
"harvest_65_1day_above",2030,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.70692528625403,"met6"
"harvest_65_1day_above",2031,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.556698676952074,"met6"
"harvest_65_1day_above",2032,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.582808556005322,"met6"
"harvest_65_1day_above",2033,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.581590497649721,"met6"
"harvest_65_1day_above",2034,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.587433056803661,"met6"
"harvest_65_1day_above",2035,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.57308727580493,"met6"
"harvest_65_1day_above",2036,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.540276499870331,"met6"
"harvest_65_1day_above",2037,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.57027917022609,"met6"
"harvest_65_1day_above",2038,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.581086818198353,"met6"
"harvest_65_1day_above",2039,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.529606793083479,"met6"
"harvest_65_1day_above",2040,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.3139967163941,"met6"
"harvest_65_1day_above",2041,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.325425109906466,"met6"
"harvest_65_1day_above",2042,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.251131812714156,"met6"
"harvest_65_1day_above",2043,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.333799147878485,"met6"
"harvest_65_1day_above",2044,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.401392917724974,"met6"
"harvest_65_1day_above",2045,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.408118237773394,"met6"
"harvest_65_1day_above",2046,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.398171266135347,"met6"
"harvest_65_1day_above",2047,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.450059286149813,"met6"
"harvest_65_1day_above",2048,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.473477459089059,"met6"
"harvest_65_1day_above",1901,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.00430226464833944,"met7"
"harvest_65_1day_above",1902,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.00913501489154063,"met7"
"harvest_65_1day_above",1903,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.0178041484544458,"met7"
"harvest_65_1day_above",1904,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.028635661022213,"met7"
"harvest_65_1day_above",1905,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.0432372285260376,"met7"
"harvest_65_1day_above",1906,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.0684466665020239,"met7"
"harvest_65_1day_above",1907,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.0935553050946233,"met7"
"harvest_65_1day_above",1908,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.138478568377107,"met7"
"harvest_65_1day_above",1909,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.163581774595139,"met7"
"harvest_65_1day_above",1910,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.165761864770902,"met7"
"harvest_65_1day_above",1911,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.212277135301807,"met7"
"harvest_65_1day_above",1912,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.248049723436045,"met7"
"harvest_65_1day_above",1913,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.29413391055993,"met7"
"harvest_65_1day_above",1914,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.314327323793395,"met7"
"harvest_65_1day_above",1915,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.323133446368467,"met7"
"harvest_65_1day_above",1916,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.40415183537105,"met7"
"harvest_65_1day_above",1917,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.430133445908977,"met7"
"harvest_65_1day_above",1918,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.504431735404896,"met7"
"harvest_65_1day_above",1919,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.386647109119648,"met7"
"harvest_65_1day_above",1920,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.248629573292273,"met7"
"harvest_65_1day_above",1921,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.143239868121574,"met7"
"harvest_65_1day_above",1922,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.218163114017097,"met7"
"harvest_65_1day_above",1923,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.273697942042823,"met7"
"harvest_65_1day_above",1924,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.264438663690222,"met7"
"harvest_65_1day_above",1925,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.258802546806838,"met7"
"harvest_65_1day_above",1926,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.338967530433845,"met7"
"harvest_65_1day_above",1927,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.353753595176414,"met7"
"harvest_65_1day_above",1928,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.344519954184314,"met7"
"harvest_65_1day_above",1929,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.160663105929477,"met7"
"harvest_65_1day_above",1930,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.224783217639496,"met7"
"harvest_65_1day_above",1931,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.152635490992524,"met7"
"harvest_65_1day_above",1932,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.239413856228532,"met7"
"harvest_65_1day_above",1933,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.291844591745921,"met7"
"harvest_65_1day_above",1934,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.274473597433048,"met7"
