"scn","year","variable","description","unit","treatment","met","baseline","value","severity"
"harvest_45",6,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",4.19580319275459,2010,4.2692655697465,-0.0173570288337276,"45 %"
"harvest_65",6,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",4.1512965473036,2010,4.2692655697465,-0.0280211082434528,"65 %"
"harvest_85",6,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",4.06222932661573,2010,4.2692655697465,-0.0497098965882125,"85 %"
"harvest_45",7,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",4.18355490391453,2010,4.26250730330745,-0.0186962154078259,"45 %"
"harvest_65",7,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",4.13450147335728,2010,4.26250730330745,-0.0304907974572366,"65 %"
"harvest_85",7,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",4.0406714938581,2010,4.26250730330745,-0.053446666481582,"85 %"
"harvest_45",8,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",4.17225872476896,2010,4.25590620686611,-0.0198501641544914,"45 %"
"harvest_65",8,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",4.11886839816968,2010,4.25590620686611,-0.032729248939233,"65 %"
"harvest_85",8,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",4.02097755422195,2010,4.25590620686611,-0.0567826681748292,"85 %"
"harvest_45",9,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",4.17191135386626,2010,4.25912444169323,-0.0206893200001407,"45 %"
"harvest_65",9,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",4.11467211320996,2010,4.25912444169323,-0.0345044589561935,"65 %"
"harvest_85",9,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",4.01024507979552,2010,4.25912444169323,-0.0602112524312191,"85 %"
"harvest_45",10,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",4.15724081297715,2010,4.24766312042872,-0.0215173895907641,"45 %"
"harvest_65",10,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",4.09600821013252,2010,4.24766312042872,-0.0363560855323142,"65 %"
"harvest_85",10,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.98589026803772,2010,4.24766312042872,-0.0636082856260045,"85 %"
"harvest_45",11,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",4.14767442891995,2010,4.24003570030133,-0.0220238904924626,"45 %"
"harvest_65",11,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",4.08308125411471,2010,4.24003570030133,-0.0377197763599782,"65 %"
"harvest_85",11,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.97179188206792,2010,4.24003570030133,-0.0653543405374318,"85 %"
"harvest_45",12,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",4.1388178182145,2010,4.23268202071389,-0.0224256436813087,"45 %"
"harvest_65",12,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",4.07117262482643,2010,4.23268202071389,-0.0389047674195759,"65 %"
"harvest_85",12,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.95891939600309,2010,4.23268202071389,-0.0668647313543963,"85 %"
"harvest_45",13,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",4.14081785206993,2010,4.23550261805455,-0.0226086858748104,"45 %"
"harvest_65",13,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",4.07029636204243,2010,4.23550261805455,-0.0397861899808266,"65 %"
"harvest_85",13,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.95409505814314,2010,4.23550261805455,-0.0687502375441842,"85 %"
"harvest_45",14,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",4.12826104710499,2010,4.22348646447062,-0.0228046990317899,"45 %"
"harvest_65",14,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",4.05484365920226,2010,4.22348646447062,-0.0407488316100319,"65 %"
"harvest_85",14,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.93517900879184,2010,4.22348646447062,-0.0707045910984611,"85 %"
"harvest_45",15,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",4.12092532341679,2010,4.21547589202722,-0.0226847582696252,"45 %"
"harvest_65",15,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",4.0448594900469,2010,4.21547589202722,-0.0413156762694154,"65 %"
"harvest_85",15,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.92515815173586,2010,4.21547589202722,-0.0713558456176406,"85 %"
"harvest_45",16,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",4.11382777616382,2010,4.20759011680881,-0.022536137502672,"45 %"
"harvest_65",16,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",4.0357780456543,2010,4.20759011680881,-0.0416909576543125,"65 %"
"harvest_85",16,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.9162797604998,2010,4.20759011680881,-0.0717479025005367,"85 %"
"harvest_45",17,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",4.11768188079198,2010,4.21011523654064,-0.0221996646984441,"45 %"
"harvest_65",17,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",4.03743195037047,2010,4.21011523654064,-0.0418811854102641,"65 %"
"harvest_85",17,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.91477006177107,2010,4.21011523654064,-0.0727334243271821,"85 %"
"harvest_45",18,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",4.10667798792322,2010,4.19778522724907,-0.0219426331252148,"45 %"
"harvest_65",18,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",4.024684249113,2010,4.19778522724907,-0.0421105989901393,"65 %"
"harvest_85",18,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.89890757699807,2010,4.19778522724907,-0.0738606539222993,"85 %"
"harvest_45",19,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",4.10029898708065,2010,4.18962849924962,-0.0215521716099491,"45 %"
"harvest_65",19,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",4.0169210297366,2010,4.18962849924962,-0.0420963701707482,"65 %"
"harvest_85",19,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.89190660789609,2010,4.18962849924962,-0.0737128982194656,"85 %"
"harvest_45",20,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",4.09366316472491,2010,4.18159230301778,-0.0212518992299374,"45 %"
"harvest_65",20,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",4.01001109431187,2010,4.18159230301778,-0.0418980997601759,"65 %"
"harvest_85",20,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.88545314470927,2010,4.18159230301778,-0.0734524911535895,"85 %"
"harvest_45",21,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",4.09718308597803,2010,4.18379999697208,-0.0209202383679007,"45 %"
"harvest_65",21,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",4.01355142394702,2010,4.18379999697208,-0.0415434324980011,"65 %"
"harvest_85",21,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.8864031371971,2010,4.18379999697208,-0.0737358372592635,"85 %"
"harvest_45",22,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",4.08570721124609,2010,4.17103424668312,-0.0206691885901584,"45 %"
"harvest_65",22,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",4.00243762880564,2010,4.17103424668312,-0.0412604431378207,"65 %"
"harvest_85",22,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.87285776436329,2010,4.17103424668312,-0.0741713509132838,"85 %"
"harvest_45",23,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",4.07849543417493,2010,4.16272882372141,-0.0204426721899012,"45 %"
"harvest_65",23,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.99657967189948,2010,4.16272882372141,-0.0407319131578347,"65 %"
"harvest_85",23,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.8680741439263,2010,4.16272882372141,-0.0734140805105802,"85 %"
"harvest_45",24,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",4.07145083571474,2010,4.15459742769599,-0.0202161283467423,"45 %"
